battery_p;grid_p;load_p;pv_p;timestamp;Selling_price_eur_kwh
0;4,01;4,01;0;2024-01-05 15:45:00;0,11217
0;4,13;4,13;0;2024-01-05 16:00:00;0,11385
0,01;3,83;3,84;0;2024-01-05 16:15:00;0,11385
0,02;4,54;4,56;0;2024-01-05 16:30:00;0,11385
0;3,2;3,2;0;2024-01-05 16:45:00;0,11385
0;0,64;0,64;0;2024-01-05 17:00:00;0,12
0;0,65;0,65;0;2024-01-05 17:15:00;0,12
0,02;0,68;0,69;0;2024-01-05 17:30:00;0,12
0;0,65;0,65;0;2024-01-05 17:45:00;0,12
0,02;0,98;1;0;2024-01-05 18:00:00;0,11966
0,7;0;0,7;0;2024-01-05 18:15:00;0,11966
0,48;0,46;0,94;0;2024-01-05 18:30:00;0,11966
0;1,07;1,07;0;2024-01-05 18:45:00;0,11966
0;0,67;0,67;0;2024-01-05 19:00:00;0,11581
0;0,58;0,58;0;2024-01-05 19:15:00;0,11581
0;0,55;0,55;0;2024-01-05 19:30:00;0,11581
0;0,6;0,61;0;2024-01-05 19:45:00;0,11581
0;0,6;0,6;0;2024-01-05 20:00:00;0,111
0,03;0,99;1,02;0;2024-01-05 20:15:00;0,111
0;3,01;3,01;0;2024-01-05 20:30:00;0,111
0,02;3,04;3,05;0;2024-01-05 20:45:00;0,111
0;3,01;3,02;0;2024-01-05 21:00:00;0,11
0;3,88;3,88;0;2024-01-05 21:15:00;0,11
0;4,48;4,48;0;2024-01-05 21:30:00;0,11
0;3,12;3,13;0;2024-01-05 21:45:00;0,11
0,01;3,12;3,13;0;2024-01-05 22:00:00;0,10484
0,02;2,5;2,52;0;2024-01-05 22:15:00;0,10484
0;3,07;3,07;0;2024-01-05 22:30:00;0,10484
0;3,03;3,03;0;2024-01-05 22:45:00;0,10484
0;2,47;2,47;0;2024-01-05 23:00:00;0,0868
0;2,94;2,94;0;2024-01-05 23:15:00;0,0868
0;2,79;2,79;0;2024-01-05 23:30:00;0,0868
0;2,31;2,31;0;2024-01-05 23:45:00;0,0868
0;2,78;2,78;0;2024-01-06 00:00:00;0,0975
0;2,75;2,75;0;2024-01-06 00:15:00;0,0975
0;2,27;2,27;0;2024-01-06 00:30:00;0,0975
0;2,77;2,77;0;2024-01-06 00:45:00;0,0975
0;2,1;2,1;0;2024-01-06 01:00:00;0,09767
0;2,73;2,73;0;2024-01-06 01:15:00;0,09767
0;2,77;2,77;0;2024-01-06 01:30:00;0,09767
0;2,15;2,15;0;2024-01-06 01:45:00;0,09767
0;2,8;2,8;0;2024-01-06 02:00:00;0,093
0;2,93;2,93;0;2024-01-06 02:15:00;0,093
0;2,24;2,24;0;2024-01-06 02:30:00;0,093
0;2,85;2,85;0;2024-01-06 02:45:00;0,093
0;2,96;2,96;0;2024-01-06 03:00:00;0,093
0;2,69;2,69;0;2024-01-06 03:15:00;0,093
0;3;3;0;2024-01-06 03:30:00;0,093
0;3,08;3,08;0;2024-01-06 03:45:00;0,093
0;2,34;2,34;0;2024-01-06 04:00:00;0,0897
0,69;2,46;3,15;0;2024-01-06 04:15:00;0,0897
0;1,34;1,34;0;2024-01-06 04:30:00;0,0897
0;0,43;0,43;0;2024-01-06 04:45:00;0,0897
0;0,41;0,41;0;2024-01-06 05:00:00;0,08947
0;2,85;2,85;0;2024-01-06 05:15:00;0,08947
0,02;3,07;3,09;0;2024-01-06 05:30:00;0,08947
0;1,36;1,36;0;2024-01-06 05:45:00;0,08947
0;0,41;0,41;0;2024-01-06 06:00:00;0,09196
0,04;0,41;0,44;0;2024-01-06 06:15:00;0,09196
0;0,39;0,39;0;2024-01-06 06:30:00;0,09196
0;0,37;0,37;0;2024-01-06 06:45:00;0,09196
0;0,35;0,35;0;2024-01-06 07:00:00;0,09675
0,02;0,35;0,37;0;2024-01-06 07:15:00;0,09675
0;0,42;0,42;0;2024-01-06 07:30:00;0,09675
0;1;1;0;2024-01-06 07:45:00;0,09675
0;3,08;3,08;0;2024-01-06 08:00:00;0,09466
0,01;2,29;2,31;0,01;2024-01-06 08:15:00;0,09466
0;0,5;0,55;0,04;2024-01-06 08:30:00;0,09466
0;0,32;0,41;0,09;2024-01-06 08:45:00;0,09466
0;0,2;0,4;0,2;2024-01-06 09:00:00;0,1005
0;0,1;0,4;0,3;2024-01-06 09:15:00;0,1005
0;0,42;0,82;0,39;2024-01-06 09:30:00;0,1005
0;0,86;1,31;0,46;2024-01-06 09:45:00;0,1005
0;2,52;2,91;0,39;2024-01-06 10:00:00;0,10346
0;2,53;2,94;0,41;2024-01-06 10:15:00;0,10346
0;3,26;3,77;0,51;2024-01-06 10:30:00;0,10346
0;4,34;4,89;0,55;2024-01-06 10:45:00;0,10346
0;2,28;3,02;0,74;2024-01-06 11:00:00;0,103
0;1,19;1,92;0,72;2024-01-06 11:15:00;0,103
0;1,16;1,94;0,78;2024-01-06 11:30:00;0,103
0;1,22;2;0,78;2024-01-06 11:45:00;0,103
0;1,36;2,08;0,71;2024-01-06 12:00:00;0,10346
0;3,01;3,57;0,56;2024-01-06 12:15:00;0,10346
0;1,54;2,09;0,55;2024-01-06 12:30:00;0,10346
0;1,38;1,96;0,58;2024-01-06 12:45:00;0,10346
0;1,55;2,05;0,5;2024-01-06 13:00:00;0,1005
0;1,64;2,1;0,46;2024-01-06 13:15:00;0,1005
0;1,79;2,23;0,44;2024-01-06 13:30:00;0,1005
0;1,87;2,26;0,39;2024-01-06 13:45:00;0,1005
0;2,05;2,4;0,35;2024-01-06 14:00:00;0,10025
0;2,29;2,6;0,31;2024-01-06 14:15:00;0,10025
0;2,49;2,71;0,22;2024-01-06 14:30:00;0,10025
0;3,44;3,61;0,17;2024-01-06 14:45:00;0,10025
0;3,55;3,69;0,14;2024-01-06 15:00:00;0,103
0;2,92;3,01;0,09;2024-01-06 15:15:00;0,103
0;3,14;3,19;0,05;2024-01-06 15:30:00;0,103
0;3,29;3,33;0,04;2024-01-06 15:45:00;0,103
0;3,34;3,34;0;2024-01-06 16:00:00;0,103
0;3,49;3,5;0;2024-01-06 16:15:00;0,103
0;3,5;3,5;0;2024-01-06 16:30:00;0,103
0;4,27;4,27;0;2024-01-06 16:45:00;0,103
0;0,57;0,57;0;2024-01-06 17:00:00;0,11165
0,05;0,59;0,64;0;2024-01-06 17:15:00;0,11165
0;0,58;0,58;0;2024-01-06 17:30:00;0,11165
0;0,51;0,51;0;2024-01-06 17:45:00;0,11165
0;1,23;1,23;0;2024-01-06 18:00:00;0,1149
0,42;0,21;0,63;0;2024-01-06 18:15:00;0,1149
0,96;0;0,96;0;2024-01-06 18:30:00;0,1149
0,21;0,37;0,58;0;2024-01-06 18:45:00;0,1149
0;0,36;0,36;0;2024-01-06 19:00:00;0,11697
0;0,34;0,34;0;2024-01-06 19:15:00;0,11697
0;0,3;0,3;0;2024-01-06 19:30:00;0,11697
0;0,32;0,32;0;2024-01-06 19:45:00;0,11697
0;0,91;0,91;0;2024-01-06 20:00:00;0,11169
0,02;2,73;2,76;0;2024-01-06 20:15:00;0,11169
0,01;2,1;2,12;0;2024-01-06 20:30:00;0,11169
0;2,1;2,1;0;2024-01-06 20:45:00;0,11169
0;2,06;2,06;0;2024-01-06 21:00:00;0,11006
0;2,12;2,12;0;2024-01-06 21:15:00;0,11006
0;2,15;2,15;0;2024-01-06 21:30:00;0,11006
0;2,16;2,16;0;2024-01-06 21:45:00;0,11006
0,03;2,16;2,19;0;2024-01-06 22:00:00;0,103
0;2,07;2,07;0;2024-01-06 22:15:00;0,103
0;2,06;2,06;0;2024-01-06 22:30:00;0,103
0;2,1;2,1;0;2024-01-06 22:45:00;0,103
0,02;2,09;2,1;0;2024-01-06 23:00:00;0,0885
0;2,15;2,16;0;2024-01-06 23:15:00;0,0885
0;2,22;2,22;0;2024-01-06 23:30:00;0,0885
0;2,21;2,21;0;2024-01-06 23:45:00;0,0885
0;2,28;2,28;0;2024-01-07 00:00:00;0,09685
0;2,25;2,25;0;2024-01-07 00:15:00;0,09685
0;2,96;2,96;0;2024-01-07 00:30:00;0,09685
0;2,76;2,76;0;2024-01-07 00:45:00;0,09685
0;2,86;2,86;0;2024-01-07 01:00:00;0,09658
0;1,29;1,29;0;2024-01-07 01:15:00;0,09658
0;0,38;0,38;0;2024-01-07 01:30:00;0,09658
0;0,7;0,7;0;2024-01-07 01:45:00;0,09658
0;2,8;2,8;0;2024-01-07 02:00:00;0,0938
0;2,99;2,99;0;2024-01-07 02:15:00;0,0938
0;3,11;3,11;0;2024-01-07 02:30:00;0,0938
0;1,32;1,32;0;2024-01-07 02:45:00;0,0938
0;0,39;0,39;0;2024-01-07 03:00:00;0,0938
0;0,41;0,41;0;2024-01-07 03:15:00;0,0938
0;2,79;2,79;0;2024-01-07 03:30:00;0,0938
0;3;3;0;2024-01-07 03:45:00;0,0938
0;3,09;3,09;0;2024-01-07 04:00:00;0,08593
0,29;1,05;1,34;0;2024-01-07 04:15:00;0,08593
0;0,42;0,42;0;2024-01-07 04:30:00;0,08593
0;0,44;0,44;0;2024-01-07 04:45:00;0,08593
0;2,81;2,81;0;2024-01-07 05:00:00;0,0843
0;3,08;3,08;0;2024-01-07 05:15:00;0,0843
0;3,14;3,14;0;2024-01-07 05:30:00;0,0843
0;0,38;0,38;0;2024-01-07 05:45:00;0,0843
0;0,4;0,4;0;2024-01-07 06:00:00;0,085
0;1,03;1,03;0;2024-01-07 06:15:00;0,085
0;2,93;2,93;0;2024-01-07 06:30:00;0,085
0,02;3,12;3,14;0;2024-01-07 06:45:00;0,085
0;2,28;2,28;0;2024-01-07 07:00:00;0,10227
0;0,36;0,36;0;2024-01-07 07:15:00;0,10227
0;0,36;0,36;0;2024-01-07 07:30:00;0,10227
0;0,4;0,4;0;2024-01-07 07:45:00;0,10227
0;0,57;0,57;0;2024-01-07 08:00:00;0,10055
0,02;0,52;0,56;0,02;2024-01-07 08:15:00;0,10055
0;0,43;0,53;0,09;2024-01-07 08:30:00;0,10055
0;0,3;0,49;0,19;2024-01-07 08:45:00;0,10055
0;0,18;0,45;0,27;2024-01-07 09:00:00;0,10119
0;1,74;2,13;0,38;2024-01-07 09:15:00;0,10119
0;2,87;3,37;0,5;2024-01-07 09:30:00;0,10119
0;0,82;1,44;0,62;2024-01-07 09:45:00;0,10119
-0,05;1,29;1,98;0,74;2024-01-07 10:00:00;0,096
0;2,05;2,89;0,84;2024-01-07 10:15:00;0,096
0;1,52;2,39;0,87;2024-01-07 10:30:00;0,096
0;1,27;2,24;0,97;2024-01-07 10:45:00;0,096
0;1,27;2,21;0,94;2024-01-07 11:00:00;0,096
0;1,1;2,23;1,13;2024-01-07 11:15:00;0,096
0;1,08;2,27;1,19;2024-01-07 11:30:00;0,096
0;1,84;3,03;1,19;2024-01-07 11:45:00;0,096
0;2,43;3,73;1,3;2024-01-07 12:00:00;0,09565
0;1,72;2,7;0,99;2024-01-07 12:15:00;0,09565
0;1,79;2,63;0,84;2024-01-07 12:30:00;0,09565
0;1,86;2,61;0,75;2024-01-07 12:45:00;0,09565
0;1,93;2,55;0,62;2024-01-07 13:00:00;0,088
0;1,72;2,26;0,54;2024-01-07 13:15:00;0,088
0;2,36;2,84;0,48;2024-01-07 13:30:00;0,088
0;3,08;3,56;0,47;2024-01-07 13:45:00;0,088
0;2,1;2,46;0,36;2024-01-07 14:00:00;0,08434
0;3,47;3,81;0,35;2024-01-07 14:15:00;0,08434
0;3,57;3,9;0,33;2024-01-07 14:30:00;0,08434
0;2,46;2,75;0,29;2024-01-07 14:45:00;0,08434
0;2,48;2,76;0,27;2024-01-07 15:00:00;0,08832
0;3,11;3,42;0,31;2024-01-07 15:15:00;0,08832
0;3,08;3,37;0,29;2024-01-07 15:30:00;0,08832
0;2,53;2,75;0,23;2024-01-07 15:45:00;0,08832
0;2,84;2,95;0,11;2024-01-07 16:00:00;0,09795
0;2,69;2,73;0,04;2024-01-07 16:15:00;0,09795
0,02;2,86;2,89;0,01;2024-01-07 16:30:00;0,09795
0;3,01;3,02;0;2024-01-07 16:45:00;0,09795
0;3,05;3,05;0;2024-01-07 17:00:00;0,10887
0;2,16;2,16;0;2024-01-07 17:15:00;0,10887
0;0,3;0,3;0;2024-01-07 17:30:00;0,10887
0;0,29;0,29;0;2024-01-07 17:45:00;0,10887
0;0,31;0,31;0;2024-01-07 18:00:00;0,10949
0;0,32;0,32;0;2024-01-07 18:15:00;0,10949
0;1,25;1,25;0;2024-01-07 18:30:00;0,10949
0;0,85;0,85;0;2024-01-07 18:45:00;0,10949
0;1,13;1,13;0;2024-01-07 19:00:00;0,11053
0;0,92;0,92;0;2024-01-07 19:15:00;0,11053
0;1,08;1,09;0;2024-01-07 19:30:00;0,11053
0,01;0,8;0,82;0;2024-01-07 19:45:00;0,11053
0;0,8;0,8;0;2024-01-07 20:00:00;0,11
0;0,81;0,81;0;2024-01-07 20:15:00;0,11
0;2,4;2,4;0;2024-01-07 20:30:00;0,11
0;2,39;2,39;0;2024-01-07 20:45:00;0,11
0;2,45;2,45;0;2024-01-07 21:00:00;0,109
0,01;2,29;2,31;0;2024-01-07 21:15:00;0,109
0,04;3,41;3,46;0;2024-01-07 21:30:00;0,109
0,03;2,17;2,2;0;2024-01-07 21:45:00;0,109
0;2,98;2,98;0;2024-01-07 22:00:00;0,10247
0;4,1;4,1;0;2024-01-07 22:15:00;0,10247
0;2,21;2,21;0;2024-01-07 22:30:00;0,10247
0;2,15;2,15;0;2024-01-07 22:45:00;0,10247
0;2,15;2,16;0;2024-01-07 23:00:00;0,0938
0;2,93;2,93;0;2024-01-07 23:15:00;0,0938
0,01;2,33;2,33;0;2024-01-07 23:30:00;0,0938
0;1,08;1,08;0;2024-01-07 23:45:00;0,0938
0;0,41;0,41;0;2024-01-08 00:00:00;0,0876
0;0,99;0,99;0;2024-01-08 00:15:00;0,0876
0,01;2,08;2,1;0;2024-01-08 00:30:00;0,0876
0;2,05;2,05;0;2024-01-08 00:45:00;0,0876
0;2,12;2,12;0;2024-01-08 01:00:00;0,08528
0;2,48;2,48;0;2024-01-08 01:15:00;0,08528
0;2,41;2,41;0;2024-01-08 01:30:00;0,08528
0;2,84;2,84;0;2024-01-08 01:45:00;0,08528
0;2,27;2,27;0;2024-01-08 02:00:00;0,08528
0;1;1;0;2024-01-08 02:15:00;0,08528
0;0,4;0,4;0;2024-01-08 02:30:00;0,08528
0;0,96;0,96;0;2024-01-08 02:45:00;0,08528
0;2,39;2,39;0;2024-01-08 03:00:00;0,09079
0;2,97;2,97;0;2024-01-08 03:15:00;0,09079
0;2,78;2,78;0;2024-01-08 03:30:00;0,09079
0;3,01;3,01;0;2024-01-08 03:45:00;0,09079
0;0,38;0,38;0;2024-01-08 04:00:00;0,0938
0;0,35;0,35;0;2024-01-08 04:15:00;0,0938
0;0,95;0,95;0;2024-01-08 04:30:00;0,0938
0,01;2,19;2,2;0;2024-01-08 04:45:00;0,0938
0;2,91;2,91;0;2024-01-08 05:00:00;0,09079
0;3,01;3,01;0;2024-01-08 05:15:00;0,09079
0;3,23;3,23;0;2024-01-08 05:30:00;0,09079
0;2,32;2,32;0;2024-01-08 05:45:00;0,09079
0,01;0,4;0,41;0;2024-01-08 06:00:00;0,10746
0;0,39;0,39;0;2024-01-08 06:15:00;0,10746
0,05;1,23;1,27;0;2024-01-08 06:30:00;0,10746
0,03;2,33;2,36;0;2024-01-08 06:45:00;0,10746
0;3,16;3,16;0;2024-01-08 07:00:00;0,11418
0;4,02;4,02;0;2024-01-08 07:15:00;0,11418
0;3,74;3,74;0;2024-01-08 07:30:00;0,11418
0;0,64;0,64;0;2024-01-08 07:45:00;0,11418
0;0,69;0,69;0;2024-01-08 08:00:00;0,1255
0,01;0,52;0,57;0,04;2024-01-08 08:15:00;0,1255
0;1,67;1,86;0,18;2024-01-08 08:30:00;0,1255
0;2,04;2,32;0,29;2024-01-08 08:45:00;0,1255
0;2,03;2,46;0,43;2024-01-08 09:00:00;0,123
0;2,35;2,95;0,59;2024-01-08 09:15:00;0,123
0;1,72;2,52;0,8;2024-01-08 09:30:00;0,123
0;3,06;3,86;0,8;2024-01-08 09:45:00;0,123
0;1,53;2,56;1,03;2024-01-08 10:00:00;0,11538
0;1,36;2,48;1,12;2024-01-08 10:15:00;0,11538
-0,72;0,63;2,35;2,44;2024-01-08 10:30:00;0,11538
0;0,39;2,48;2,09;2024-01-08 10:45:00;0,11538
0;0,57;2,39;1,82;2024-01-08 11:00:00;0,11222
0;0,73;2,38;1,65;2024-01-08 11:15:00;0,11222
0;0,8;2,39;1,58;2024-01-08 11:30:00;0,11222
-0,13;0,48;2,37;2,03;2024-01-08 11:45:00;0,11222
-0,24;0,01;2,54;2,77;2024-01-08 12:00:00;0,10855
1,82;0,01;3,48;1,65;2024-01-08 12:15:00;0,10855
0;1,48;3;1,52;2024-01-08 12:30:00;0,10855
-0,94;2;2,53;1,47;2024-01-08 12:45:00;0,10855
-0,94;2,39;2,75;1,3;2024-01-08 13:00:00;0,1083
0;1,43;2,72;1,29;2024-01-08 13:15:00;0,1083
0;1,43;2,65;1,22;2024-01-08 13:30:00;0,1083
0;1,61;2,67;1,06;2024-01-08 13:45:00;0,1083
0;1,79;2,79;1;2024-01-08 14:00:00;0,11097
0;1,87;2,88;1,02;2024-01-08 14:15:00;0,11097
0;2,16;2,95;0,79;2024-01-08 14:30:00;0,11097
0;2,41;2,94;0,53;2024-01-08 14:45:00;0,11097
0;2,94;3,31;0,37;2024-01-08 15:00:00;0,1152
0;3,18;3,39;0,21;2024-01-08 15:15:00;0,1152
0;1,46;1,61;0,14;2024-01-08 15:30:00;0,1152
0;0,37;0,48;0,11;2024-01-08 15:45:00;0,1152
0;0,36;0,44;0,08;2024-01-08 16:00:00;0,122
0;0,23;0,28;0,04;2024-01-08 16:15:00;0,122
0;0,25;0,26;0,01;2024-01-08 16:30:00;0,122
0;0,27;0,27;0;2024-01-08 16:45:00;0,122
0;0,34;0,34;0;2024-01-08 17:00:00;0,1301
0;0,44;0,44;0;2024-01-08 17:15:00;0,1301
0;0,43;0,43;0;2024-01-08 17:30:00;0,1301
0,03;0,48;0,51;0;2024-01-08 17:45:00;0,1301
0;0,49;0,49;0;2024-01-08 18:00:00;0,12999
0;0,46;0,46;0;2024-01-08 18:15:00;0,12999
0,05;1,89;1,94;0;2024-01-08 18:30:00;0,12999
0,77;0,47;1,24;0;2024-01-08 18:45:00;0,12999
1,14;0,37;1,51;0;2024-01-08 19:00:00;0,12201
0;0,95;0,95;0;2024-01-08 19:15:00;0,12201
0;0,9;0,9;0;2024-01-08 19:30:00;0,12201
0;0,71;0,71;0;2024-01-08 19:45:00;0,12201
0;0,8;0,8;0;2024-01-08 20:00:00;0,11418
0,02;0,71;0,73;0;2024-01-08 20:15:00;0,11418
0;0,61;0,61;0;2024-01-08 20:30:00;0,11418
0;2,67;2,67;0;2024-01-08 20:45:00;0,11418
0;2,35;2,35;0;2024-01-08 21:00:00;0,10746
0,01;2,17;2,17;0;2024-01-08 21:15:00;0,10746
0;2,17;2,17;0;2024-01-08 21:30:00;0,10746
0,03;2,86;2,89;0;2024-01-08 21:45:00;0,10746
0;2,36;2,36;0;2024-01-08 22:00:00;0,1029
0;2,42;2,42;0;2024-01-08 22:15:00;0,1029
0;2,35;2,35;0;2024-01-08 22:30:00;0,1029
0;2,36;2,36;0;2024-01-08 22:45:00;0,1029
0,01;2,02;2,03;0;2024-01-08 23:00:00;0,09175
0;2,01;2,01;0;2024-01-08 23:15:00;0,09175
0;1,98;1,98;0;2024-01-08 23:30:00;0,09175
0,01;2,01;2,02;0;2024-01-08 23:45:00;0,09175
0;2,01;2,01;0;2024-01-09 00:00:00;0,08753
0;2,49;2,49;0;2024-01-09 00:15:00;0,08753
0;2,03;2,03;0;2024-01-09 00:30:00;0,08753
0;2,52;2,52;0;2024-01-09 00:45:00;0,08753
0;2,62;2,62;0;2024-01-09 01:00:00;0,08618
0,01;3,03;3,05;0;2024-01-09 01:15:00;0,08618
0;2,25;2,25;0;2024-01-09 01:30:00;0,08618
0;1,75;1,75;0;2024-01-09 01:45:00;0,08618
0;1,06;1,06;0;2024-01-09 02:00:00;0,085
0;1,21;1,21;0;2024-01-09 02:15:00;0,085
0;2,65;2,65;0;2024-01-09 02:30:00;0,085
0;2,85;2,85;0;2024-01-09 02:45:00;0,085
0;2,86;2,86;0;2024-01-09 03:00:00;0,08408
0;3,1;3,1;0;2024-01-09 03:15:00;0,08408
0;0,37;0,37;0;2024-01-09 03:30:00;0,08408
0;0,36;0,36;0;2024-01-09 03:45:00;0,08408
0;1;1;0;2024-01-09 04:00:00;0,08498
0;2,85;2,85;0;2024-01-09 04:15:00;0,08498
0;3;3;0;2024-01-09 04:30:00;0,08498
1,64;1,06;2,7;0;2024-01-09 04:45:00;0,08498
0;2,26;2,26;0;2024-01-09 05:00:00;0,08934
0;0,42;0,42;0;2024-01-09 05:15:00;0,08934
0;0,4;0,4;0;2024-01-09 05:30:00;0,08934
0,01;0,95;0,96;0;2024-01-09 05:45:00;0,08934
0;2,87;2,87;0;2024-01-09 06:00:00;0,10676
0;3,04;3,04;0;2024-01-09 06:15:00;0,10676
0;3,13;3,13;0;2024-01-09 06:30:00;0,10676
0,01;0,34;0,35;0;2024-01-09 06:45:00;0,10676
0;0,36;0,37;0;2024-01-09 07:00:00;0,11798
0;1,05;1,05;0;2024-01-09 07:15:00;0,11798
0;3,04;3,04;0;2024-01-09 07:30:00;0,11798
0;2,6;2,6;0;2024-01-09 07:45:00;0,11798
0,03;1,43;1,46;0;2024-01-09 08:00:00;0,13263
0,01;0,7;0,71;0;2024-01-09 08:15:00;0,13263
0;3,74;3,74;0;2024-01-09 08:30:00;0,13263
0,01;4,15;4,16;0,01;2024-01-09 08:45:00;0,13263
0;3,32;3,34;0,03;2024-01-09 09:00:00;0,12085
0;2,88;2,94;0,06;2024-01-09 09:15:00;0,12085
0;2,37;2,45;0,08;2024-01-09 09:30:00;0,12085
0;2,48;2,59;0,1;2024-01-09 09:45:00;0,12085
0;0,26;0,39;0,13;2024-01-09 10:00:00;0,1121
0;2,08;2,2;0,12;2024-01-09 10:15:00;0,1121
0;1,95;2,08;0,14;2024-01-09 10:30:00;0,1121
0;1,9;2,11;0,22;2024-01-09 10:45:00;0,1121
0;1,86;2,12;0,26;2024-01-09 11:00:00;0,10497
0;1,8;2,13;0,33;2024-01-09 11:15:00;0,10497
0;1,77;2,2;0,43;2024-01-09 11:30:00;0,10497
0;1,6;2,24;0,64;2024-01-09 11:45:00;0,10497
0;1,48;2,23;0,76;2024-01-09 12:00:00;0,10037
0;1,42;2,25;0,83;2024-01-09 12:15:00;0,10037
0;1,09;1,72;0,63;2024-01-09 12:30:00;0,10037
0;3,28;3,71;0,42;2024-01-09 12:45:00;0,10037
0;1,97;2,33;0,36;2024-01-09 13:00:00;0,10082
0;2,02;2,44;0,43;2024-01-09 13:15:00;0,10082
0;2,11;2,53;0,41;2024-01-09 13:30:00;0,10082
0;2,26;2,59;0,33;2024-01-09 13:45:00;0,10082
0;2,4;2,66;0,26;2024-01-09 14:00:00;0,11
0;2,5;2,7;0,2;2024-01-09 14:15:00;0,11
0;2,55;2,71;0,16;2024-01-09 14:30:00;0,11
0;2,65;2,76;0,11;2024-01-09 14:45:00;0,11
0;2,46;2,57;0,11;2024-01-09 15:00:00;0,11655
0;2,73;2,81;0,08;2024-01-09 15:15:00;0,11655
0;3,2;3,25;0,05;2024-01-09 15:30:00;0,11655
0;3,34;3,35;0,01;2024-01-09 15:45:00;0,11655
0;3,22;3,23;0,02;2024-01-09 16:00:00;0,12736
0;3,17;3,18;0,01;2024-01-09 16:15:00;0,12736
0,05;2,59;2,64;0;2024-01-09 16:30:00;0,12736
0,01;3,38;3,4;0;2024-01-09 16:45:00;0,12736
0;1,51;1,51;0;2024-01-09 17:00:00;0,13735
0;0,56;0,56;0;2024-01-09 17:15:00;0,13735
0;0,5;0,5;0;2024-01-09 17:30:00;0,13735
0,01;0,44;0,45;0;2024-01-09 17:45:00;0,13735
0;0,93;0,93;0;2024-01-09 18:00:00;0,137
0;2,56;2,56;0;2024-01-09 18:15:00;0,137
0,67;0;0,67;0;2024-01-09 18:30:00;0,137
0,68;0;0,68;0;2024-01-09 18:45:00;0,137
0;0,59;0,59;0;2024-01-09 19:00:00;0,13005
0;0,67;0,67;0;2024-01-09 19:15:00;0,13005
0;0,67;0,67;0;2024-01-09 19:30:00;0,13005
0;0,7;0,7;0;2024-01-09 19:45:00;0,13005
0;0,46;0,46;0;2024-01-09 20:00:00;0,11767
0;0,43;0,43;0;2024-01-09 20:15:00;0,11767
0;0,55;0,55;0;2024-01-09 20:30:00;0,11767
0;0,54;0,54;0;2024-01-09 20:45:00;0,11767
0,02;1,81;1,83;0;2024-01-09 21:00:00;0,11099
0;2,98;2,98;0;2024-01-09 21:15:00;0,11099
0;3,2;3,2;0;2024-01-09 21:30:00;0,11099
0;3,02;3,02;0;2024-01-09 21:45:00;0,11099
0;3,06;3,06;0;2024-01-09 22:00:00;0,10561
0,01;3,04;3,06;0;2024-01-09 22:15:00;0,10561
0;3,35;3,35;0;2024-01-09 22:30:00;0,10561
0;2,17;2,17;0;2024-01-09 22:45:00;0,10561
0;2,77;2,77;0;2024-01-09 23:00:00;0,10346
0;2,82;2,82;0;2024-01-09 23:15:00;0,10346
0,01;3;3,01;0;2024-01-09 23:30:00;0,10346
0;3,06;3,06;0;2024-01-09 23:45:00;0,10346
0;2,19;2,2;0;2024-01-10 00:00:00;0,09797
0;0,34;0,35;0;2024-01-10 00:15:00;0,09797
0;0,37;0,37;0;2024-01-10 00:30:00;0,09797
0,01;1,22;1,23;0;2024-01-10 00:45:00;0,09797
0,02;2,95;2,97;0;2024-01-10 01:00:00;0,0929
0;3,1;3,1;0;2024-01-10 01:15:00;0,0929
0,02;2,2;2,22;0;2024-01-10 01:30:00;0,0929
0,02;0,35;0,37;0;2024-01-10 01:45:00;0,0929
0;0,35;0,35;0;2024-01-10 02:00:00;0,09129
0;1,77;1,77;0;2024-01-10 02:15:00;0,09129
0,02;2,95;2,97;0;2024-01-10 02:30:00;0,09129
0;3,09;3,09;0;2024-01-10 02:45:00;0,09129
0;2,21;2,21;0;2024-01-10 03:00:00;0,0922
0;0,35;0,35;0;2024-01-10 03:15:00;0,0922
0;0,32;0,32;0;2024-01-10 03:30:00;0,0922
0;1,15;1,15;0;2024-01-10 03:45:00;0,0922
0;2,93;2,93;0;2024-01-10 04:00:00;0,09129
0;3,09;3,09;0;2024-01-10 04:15:00;0,09129
0;1,33;1,33;0;2024-01-10 04:30:00;0,09129
0;0,38;0,38;0;2024-01-10 04:45:00;0,09129
0;0,37;0,37;0;2024-01-10 05:00:00;0,0995
0;1,15;1,15;0;2024-01-10 05:15:00;0,0995
0;2,99;2,99;0;2024-01-10 05:30:00;0,0995
0;2,25;2,25;0;2024-01-10 05:45:00;0,0995
0;0,38;0,38;0;2024-01-10 06:00:00;0,10896
0;0,35;0,35;0;2024-01-10 06:15:00;0,10896
0,01;0,36;0,36;0;2024-01-10 06:30:00;0,10896
0;0,34;0,34;0;2024-01-10 06:45:00;0,10896
0;0,43;0,43;0;2024-01-10 07:00:00;0,12
0,01;0,95;0,96;0;2024-01-10 07:15:00;0,12
0,01;3;3,01;0;2024-01-10 07:30:00;0,12
0;3,16;3,16;0;2024-01-10 07:45:00;0,12
0;4,69;4,69;0;2024-01-10 08:00:00;0,1392
0;1,58;1,58;0;2024-01-10 08:15:00;0,1392
0,01;3,08;3,1;0,01;2024-01-10 08:30:00;0,1392
0;4,6;4,66;0,06;2024-01-10 08:45:00;0,1392
0;3,42;3,56;0,14;2024-01-10 09:00:00;0,13039
0;2,44;2,66;0,22;2024-01-10 09:15:00;0,13039
